421	0.217650	0.022992	1.03890	0.17010	0.01797	0.81193
422	0.230267	0.024598	1.10310	0.16957	0.01811	0.81232
423	0.242311	0.026213	1.16510	0.16902	0.01828	0.81270
424	0.253793	0.027841	1.22490	0.16846	0.01848	0.81306
425	0.264737	0.029497	1.28250	0.16790	0.01871	0.81339
426	0.275195	0.031195	1.33820	0.16733	0.01897	0.81370
427	0.285301	0.032927	1.39260	0.16676	0.01925	0.81399
428	0.295143	0.034738	1.44610	0.16619	0.01956	0.81425
429	0.304869	0.036654	1.49940	0.16561	0.01991	0.81448
430	0.314679	0.038676	1.55348	0.16503	0.02028	0.81469
431	0.324355	0.040792	1.60720	0.16445	0.02068	0.81487
432	0.333570	0.042946	1.65890	0.16388	0.02110	0.81502
433	0.342243	0.045114	1.70820	0.16332	0.02153	0.81515
434	0.350312	0.047333	1.75480	0.16275	0.02199	0.81526
435	0.357719	0.049602	1.79850	0.16217	0.02249	0.81534
436	0.364482	0.051934	1.83920	0.16159	0.02302	0.81539
437	0.370493	0.054337	1.87660	0.16098	0.02361	0.81541
438	0.375727	0.056822	1.91050	0.16036	0.02425	0.81539
439	0.380158	0.059399	1.94080	0.15971	0.02495	0.81534
440	0.383734	0.062077	1.96728	0.15902	0.02573	0.81525
441	0.386327	0.064737	1.98910	0.15832	0.02653	0.81515
442	0.387858	0.067285	2.00570	0.15761	0.02734	0.81505
443	0.388396	0.069764	2.01740	0.15689	0.02818	0.81493
444	0.387978	0.072218	2.02440	0.15615	0.02907	0.81478
445	0.386726	0.074704	2.02730	0.15539	0.03002	0.81459
446	0.384696	0.077272	2.02640	0.15460	0.03105	0.81435
447	0.382006	0.079979	2.02230	0.15377	0.03219	0.81404
448	0.378709	0.082874	2.01530	0.15290	0.03346	0.81364
449	0.374915	0.086000	2.00600	0.15198	0.03486	0.81316
450	0.370702	0.089456	1.99480	0.15100	0.03644	0.81256
451	0.366089	0.092947	1.98140	0.15001	0.03809	0.81190
452	0.361045	0.096275	1.96530	0.14903	0.03974	0.81123
453	0.355518	0.099535	1.94640	0.14804	0.04145	0.81051
454	0.349486	0.102829	1.92480	0.14702	0.04326	0.80972
455	0.342957	0.106256	1.90070	0.14594	0.04522	0.80884
456	0.335893	0.109901	1.87410	0.14479	0.04737	0.80784
457	0.328284	0.113835	1.84510	0.14353	0.04977	0.80670
458	0.320150	0.118167	1.81390	0.14215	0.05247	0.80538
459	0.311475	0.122932	1.78060	0.14062	0.05550	0.80388
460	0.302273	0.128201	1.74537	0.13892	0.05892	0.80216
461	0.292858	0.133457	1.70910	0.13714	0.06250	0.80036
462	0.283502	0.138323	1.67230	0.13538	0.06605	0.79857
463	0.274044	0.143042	1.63470	0.13356	0.06972	0.79672
464	0.264263	0.147787	1.59560	0.13163	0.07361	0.79476
465	0.254085	0.152761	1.55490	0.12952	0.07787	0.79261
466	0.243392	0.158102	1.51220	0.12718	0.08262	0.79020
467	0.232187	0.163941	1.46730	0.12460	0.08798	0.78742
468	0.220488	0.170362	1.41990	0.12177	0.09408	0.78415
469	0.208198	0.177425	1.37000	0.11859	0.10106	0.78035
470	0.195618	0.185190	1.31756	0.11518	0.10904	0.77578
471	0.183034	0.193025	1.26240	0.11171	0.11781	0.77048
472	0.170222	0.200313	1.20500	0.10804	0.12714	0.76482
473	0.157348	0.207156	1.14660	0.10413	0.13709	0.75878
474	0.144650	0.213644	1.08800	0.10001	0.14772	0.75227
475	0.132349	0.219940	1.03020	0.09573	0.15909	0.74518
476	0.120584	0.226170	0.973830	0.09131	0.17127	0.73742
477	0.109456	0.232467	0.919430	0.08678	0.18430	0.72892
478	0.099042	0.239025	0.867460	0.08216	0.19827	0.71957
479	0.089388	0.245997	0.818280	0.07748	0.21323	0.70929
480	0.080507	0.253589	0.772125	0.07278	0.22924	0.69798
481	0.072034	0.261876	0.728290	0.06782	0.24654	0.68564
482	0.063710	0.270643	0.686040	0.06244	0.26523	0.67233
483	0.055694	0.279645	0.645530	0.05678	0.28510	0.65812
484	0.048117	0.288694	0.606850	0.05099	0.30593	0.64308
485	0.041072	0.297665	0.570060	0.04519	0.32754	0.62727
486	0.034642	0.306469	0.535220	0.03953	0.34972	0.61075
487	0.028896	0.315035	0.502340	0.03415	0.37226	0.59359
488	0.023876	0.323335	0.471400	0.02917	0.39498	0.57585
489	0.019628	0.331366	0.442390	0.02474	0.41766	0.55760
490	0.016172	0.339133	0.415254	0.02099	0.44011	0.53890
491	0.013300	0.347860	0.390024	0.01771	0.46308	0.51921
492	0.010759	0.358326	0.366399	0.01463	0.48720	0.49817
493	0.008542	0.370001	0.344015	0.01182	0.51207	0.47611
494	0.006661	0.382464	0.322689	0.00936	0.53731	0.45333
495	0.005132	0.395379	0.302356	0.00730	0.56252	0.43018
496	0.003982	0.408482	0.283036	0.00573	0.58732	0.40695
497	0.003239	0.421588	0.264816	0.00470	0.61131	0.38399
498	0.002934	0.434619	0.247848	0.00428	0.63411	0.36161
499	0.003114	0.447601	0.232318	0.00456	0.65531	0.34013
500	0.003816	0.460777	0.218502	0.00559	0.67454	0.31987
501	0.005095	0.474340	0.205851	0.00743	0.69218	0.30039
502	0.006936	0.488200	0.193596	0.01007	0.70884	0.28109
503	0.009299	0.502340	0.181736	0.01341	0.72449	0.26210
504	0.012147	0.516740	0.170281	0.01737	0.73908	0.24355
505	0.015444	0.531360	0.159249	0.02187	0.75258	0.22555
506	0.019156	0.546190	0.148673	0.02683	0.76495	0.20822
507	0.023250	0.561180	0.138609	0.03216	0.77614	0.19170
508	0.027690	0.576290	0.129096	0.03777	0.78613	0.17610
509	0.032444	0.591500	0.120215	0.04360	0.79486	0.16154
510	0.037465	0.606741	0.112044	0.04954	0.80230	0.14816
511	0.042956	0.622150	0.104710	0.05580	0.80818	0.13602
512	0.049114	0.637830	0.098196	0.06255	0.81238	0.12507
513	0.055920	0.653710	0.092361	0.06973	0.81511	0.11516
514	0.063349	0.669680	0.087088	0.07724	0.81657	0.10619
515	0.071358	0.685660	0.082248	0.08502	0.81698	0.09800
516	0.079901	0.701550	0.077744	0.09300	0.81652	0.09048
517	0.088909	0.717230	0.073456	0.10108	0.81541	0.08351
518	0.098293	0.732570	0.069268	0.10920	0.81385	0.07695
519	0.107949	0.747460	0.065060	0.11728	0.81204	0.07068
520	0.117749	0.761757	0.060709	0.12524	0.81019	0.06457
521	0.127839	0.775340	0.056457	0.13322	0.80795	0.05883
522	0.138450	0.788220	0.052609	0.14138	0.80490	0.05372
523	0.149516	0.800460	0.049122	0.14965	0.80118	0.04917
524	0.161041	0.812140	0.045954	0.15802	0.79689	0.04509
525	0.172953	0.823330	0.043050	0.16641	0.79217	0.04142
526	0.185209	0.834120	0.040368	0.17478	0.78713	0.03809
527	0.197755	0.844600	0.037839	0.18307	0.78190	0.03503
528	0.210538	0.854870	0.035384	0.19126	0.77660	0.03214
529	0.223460	0.865040	0.032949	0.19926	0.77136	0.02938
530	0.236491	0.875211	0.030451	0.20706	0.76628	0.02666
531	0.249633	0.885370	0.028029	0.21464	0.76126	0.02410
532	0.262972	0.895370	0.025862	0.22207	0.75609	0.02184
533	0.276515	0.905150	0.023920	0.22936	0.75080	0.01984
534	0.290269	0.914650	0.022174	0.23655	0.74538	0.01807
535	0.304213	0.923810	0.020584	0.24364	0.73987	0.01649
536	0.318361	0.932550	0.019127	0.25067	0.73427	0.01506
537	0.332705	0.940810	0.017740	0.25766	0.72860	0.01374
538	0.347232	0.948520	0.016403	0.26463	0.72287	0.01250
539	0.361926	0.955600	0.015064	0.27160	0.71710	0.01130
540	0.376772	0.961988	0.013676	0.27859	0.71130	0.01011
541	0.391683	0.967540	0.012308	0.28558	0.70545	0.00897
542	0.406594	0.972230	0.011056	0.29254	0.69951	0.00795
543	0.421539	0.976170	0.009915	0.29947	0.69349	0.00704
544	0.436517	0.979460	0.008872	0.30636	0.68741	0.00623
545	0.451584	0.982200	0.007918	0.31323	0.68128	0.00549
546	0.466782	0.984520	0.007030	0.32008	0.67510	0.00482
547	0.482147	0.986520	0.006223	0.32690	0.66888	0.00422
548	0.497738	0.988320	0.005453	0.33371	0.66263	0.00366
549	0.513606	0.990020	0.004714	0.34051	0.65636	0.00313
550	0.529826	0.991761	0.003988	0.34730	0.65009	0.00261
551	0.546440	0.993530	0.003289	0.35408	0.64379	0.00213
552	0.563426	0.995230	0.002646	0.36087	0.63744	0.00169
553	0.580726	0.996770	0.002063	0.36765	0.63104	0.00131
554	0.598290	0.998090	0.001533	0.37442	0.62462	0.00096
555	0.616053	0.999110	0.001091	0.38116	0.61816	0.00068
556	0.633948	0.999770	0.000711	0.38787	0.61169	0.00044
557	0.651901	1.000000	0.000407	0.39454	0.60521	0.00025
558	0.669824	0.999710	0.000184	0.40116	0.59873	0.00011
559	0.687632	0.998850	0.000047	0.40772	0.59225	0.00003
560	0.705224	0.997340	0.000	0.41421	0.58579	0.000
561	0.722773	0.995260	0.000	0.42070	0.57930	0.000
562	0.740483	0.992740	0.000	0.42723	0.57277	0.000
563	0.758273	0.989750	0.000	0.43379	0.56621	0.000
564	0.776083	0.986300	0.000	0.44036	0.55964	0.000
565	0.793832	0.982380	0.000	0.44692	0.55308	0.000
566	0.811436	0.977980	0.000	0.45346	0.54654	0.000
567	0.828822	0.973110	0.000	0.45996	0.54004	0.000
568	0.845879	0.967740	0.000	0.46640	0.53360	0.000
569	0.862525	0.961890	0.000	0.47277	0.52723	0.000
570	0.878655	0.955552	0.000	0.47904	0.52096	0.000
571	0.894208	0.948601	0.000	0.48524	0.51476	0.000
572	0.909206	0.940981	0.000	0.49141	0.50859	0.000
573	0.923672	0.932798	0.000	0.49754	0.50246	0.000
574	0.937638	0.924158	0.000	0.50362	0.49638	0.000
575	0.951162	0.915175	0.000	0.50964	0.49036	0.000
576	0.964283	0.905954	0.000	0.51559	0.48441	0.000
577	0.977068	0.896608	0.000	0.52147	0.47853	0.000
578	0.989590	0.887249	0.000	0.52726	0.47274	0.000
579	1.00191	0.877986	0.000	0.53296	0.46704	0.000
580	1.01416	0.868934	0.000	0.53856	0.46144	0.000
581	1.02650	0.860164	0.000	0.54408	0.45592	0.000
582	1.03880	0.851519	0.000	0.54954	0.45046	0.000
583	1.05100	0.842963	0.000	0.55492	0.44508	0.000
584	1.06290	0.834393	0.000	0.56022	0.43978	0.000
585	1.07430	0.825623	0.000	0.56544	0.43456	0.000
586	1.08520	0.816764	0.000	0.57057	0.42943	0.000
587	1.09520	0.807544	0.000	0.57559	0.42441	0.000
588	1.10420	0.797947	0.000	0.58050	0.41950	0.000
589	1.11200	0.787893	0.000	0.58530	0.41470	0.000
590	1.11852	0.777405	0.000	0.58996	0.41004	0.000
591	1.12380	0.766490	0.000	0.59451	0.40549	0.000
592	1.12800	0.755309	0.000	0.59895	0.40105	0.000
593	1.13110	0.743845	0.000	0.60327	0.39673	0.000
594	1.13320	0.732190	0.000	0.60749	0.39251	0.000
595	1.13430	0.720353	0.000	0.61160	0.38840	0.000
596	1.13430	0.708281	0.000	0.61560	0.38440	0.000
597	1.13330	0.696055	0.000	0.61951	0.38049	0.000
598	1.13120	0.683621	0.000	0.62331	0.37669	0.000
599	1.12810	0.671048	0.000	0.62702	0.37298	0.000
600	1.12399	0.658341	0.000	0.63063	0.36937	0.000
601	1.11890	0.645545	0.000	0.63414	0.36586	0.000
602	1.11290	0.632718	0.000	0.63754	0.36246	0.000
603	1.10590	0.619815	0.000	0.64084	0.35916	0.000
604	1.09800	0.606887	0.000	0.64403	0.35597	0.000
605	1.08910	0.593878	0.000	0.64713	0.35287	0.000
606	1.07920	0.580781	0.000	0.65013	0.34987	0.000
607	1.06840	0.567653	0.000	0.65304	0.34696	0.000
608	1.05670	0.554490	0.000	0.65585	0.34415	0.000
609	1.04400	0.541228	0.000	0.65858	0.34142	0.000
610	1.03048	0.527963	0.000	0.66122	0.33878	0.000
611	1.01600	0.514634	0.000	0.66378	0.33622	0.000
612	1.00080	0.501363	0.000	0.66624	0.33376	0.000
613	0.984790	0.488124	0.000	0.66860	0.33140	0.000
614	0.968080	0.474935	0.000	0.67087	0.32913	0.000
615	0.950740	0.461834	0.000	0.67306	0.32694	0.000
616	0.932800	0.448823	0.000	0.67515	0.32485	0.000
617	0.914340	0.435917	0.000	0.67716	0.32284	0.000
618	0.895390	0.423153	0.000	0.67908	0.32092	0.000
619	0.876030	0.410526	0.000	0.68091	0.31909	0.000
620	0.856297	0.398057	0.000	0.68266	0.31734	0.000
621	0.836350	0.385835	0.000	0.68431	0.31569	0.000
622	0.816290	0.373951	0.000	0.68582	0.31418	0.000
623	0.796050	0.362311	0.000	0.68722	0.31278	0.000
624	0.775610	0.350863	0.000	0.68853	0.31147	0.000
625	0.754930	0.339554	0.000	0.68976	0.31024	0.000
626	0.733990	0.328309	0.000	0.69094	0.30906	0.000
627	0.712780	0.317118	0.000	0.69209	0.30791	0.000
628	0.691290	0.305936	0.000	0.69321	0.30679	0.000
629	0.669520	0.294737	0.000	0.69434	0.30566	0.000
630	0.647467	0.283493	0.000	0.69548	0.30452	0.000
631	0.625110	0.272222	0.000	0.69663	0.30337	0.000
632	0.602520	0.260990	0.000	0.69776	0.30224	0.000
633	0.579890	0.249877	0.000	0.69886	0.30114	0.000
634	0.557370	0.238946	0.000	0.69994	0.30006	0.000
635	0.535110	0.228254	0.000	0.70099	0.29901	0.000
636	0.513240	0.217853	0.000	0.70202	0.29798	0.000
637	0.491860	0.207780	0.000	0.70302	0.29698	0.000
638	0.471080	0.198072	0.000	0.70400	0.29600	0.000
639	0.450960	0.188748	0.000	0.70495	0.29505	0.000
640	0.431567	0.179828	0.000	0.70587	0.29413	0.000
641	0.412870	0.171285	0.000	0.70678	0.29322	0.000
642	0.394750	0.163059	0.000	0.70768	0.29232	0.000
643	0.377210	0.155151	0.000	0.70856	0.29144	0.000
644	0.360190	0.147535	0.000	0.70942	0.29058	0.000
645	0.343690	0.140211	0.000	0.71025	0.28975	0.000
646	0.327690	0.133170	0.000	0.71104	0.28896	0.000
647	0.312170	0.126400	0.000	0.71179	0.28821	0.000
648	0.297110	0.119892	0.000	0.71249	0.28751	0.000
649	0.282500	0.113640	0.000	0.71313	0.28687	0.000
650	0.268329	0.107633	0.000	0.71371	0.28629	0.000
651	0.254590	0.101870	0.000	0.71422	0.28578	0.000
652	0.241300	0.096347	0.000	0.71465	0.28535	0.000
653	0.228480	0.091063	0.000	0.71502	0.28498	0.000
654	0.216140	0.086010	0.000	0.71534	0.28466	0.000
655	0.204300	0.081187	0.000	0.71562	0.28438	0.000
656	0.192950	0.076583	0.000	0.71587	0.28413	0.000
657	0.182110	0.072198	0.000	0.71610	0.28390	0.000
658	0.171770	0.068024	0.000	0.71632	0.28368	0.000
659	0.161920	0.064052	0.000	0.71655	0.28345	0.000
660	0.152568	0.060281	0.000	0.71679	0.28321	0.000
661	0.143670	0.056697	0.000	0.71703	0.28297	0.000
662	0.135200	0.053292	0.000	0.71727	0.28273	0.000
663	0.127130	0.050059	0.000	0.71748	0.28252	0.000
664	0.119480	0.046998	0.000	0.71769	0.28231	0.000
665	0.112210	0.044096	0.000	0.71789	0.28211	0.000
666	0.105310	0.041345	0.000	0.71808	0.28192	0.000
667	0.0987860	0.0387507	0.000	0.71825	0.28175	0.000
668	0.0926100	0.0362978	0.000	0.71842	0.28158	0.000
669	0.0867730	0.0339832	0.000	0.71858	0.28142	0.000
670	0.0812606	0.0318004	0.000	0.71873	0.28127	0.000
671	0.0760480	0.0297395	0.000	0.71888	0.28112	0.000
672	0.0711140	0.0277918	0.000	0.71901	0.28099	0.000
673	0.0664540	0.0259551	0.000	0.71913	0.28087	0.000
674	0.0620620	0.0242263	0.000	0.71924	0.28076	0.000
675	0.0579300	0.0226017	0.000	0.71934	0.28066	0.000
676	0.0540500	0.0210779	0.000	0.71944	0.28056	0.000
677	0.0504120	0.0196505	0.000	0.71953	0.28047	0.000
678	0.0470060	0.0183153	0.000	0.71961	0.28039	0.000
679	0.0438230	0.0170686	0.000	0.71969	0.28031	0.000
680	0.0408508	0.0159051	0.000	0.71976	0.28024	0.000
681	0.0380720	0.0148183	0.000	0.71983	0.28017	0.000
682	0.0354680	0.0138008	0.000	0.71989	0.28011	0.000
683	0.0330310	0.0128495	0.000	0.71994	0.28006	0.000
684	0.0307530	0.0119607	0.000	0.71998	0.28002	0.000
685	0.0286230	0.0111303	0.000	0.72002	0.27998	0.000
686	0.0266350	0.0103555	0.000	0.72005	0.27995	0.000
687	0.0247810	0.0096332	0.000	0.72008	0.27992	0.000
688	0.0230520	0.0089599	0.000	0.72011	0.27989	0.000
689	0.0214410	0.0083324	0.000	0.72014	0.27986	0.000
690	0.0199413	0.0077488	0.000	0.72016	0.27984	0.000
691	0.0185440	0.0072046	0.000	0.72019	0.27981	0.000
692	0.0172410	0.0066975	0.000	0.72022	0.27978	0.000
693	0.0160270	0.0062251	0.000	0.72025	0.27975	0.000
694	0.0148960	0.0057850	0.000	0.72027	0.27973	0.000
695	0.0138420	0.0053751	0.000	0.72030	0.27970	0.000
696	0.0128620	0.0049941	0.000	0.72031	0.27969	0.000
697	0.0119490	0.0046392	0.000	0.72033	0.27967	0.000
698	0.0111000	0.0043093	0.000	0.72034	0.27966	0.000
699	0.0103110	0.0040028	0.000	0.72035	0.27965	0.000
700	0.00957688	0.00371774	0.000	0.72036	0.27964	0.000
701	0.00889400	0.00345262	0.000	0.72036	0.27964	0.000
702	0.00825810	0.00320583	0.000	0.72036	0.27964	0.000
703	0.00766640	0.00297623	0.000	0.72035	0.27965	0.000
704	0.00711630	0.00276281	0.000	0.72034	0.27966	0.000
705	0.00660520	0.00256456	0.000	0.72032	0.27968	0.000
706	0.00613060	0.00238048	0.000	0.72031	0.27969	0.000
707	0.00569030	0.00220971	0.000	0.72029	0.27971	0.000
708	0.00528190	0.00205132	0.000	0.72027	0.27973	0.000
709	0.00490330	0.00190449	0.000	0.72025	0.27975	0.000
710	0.00455263	0.00176847	0.000	0.72023	0.27977	0.000
711	0.00422750	0.00164236	0.000	0.72020	0.27980	0.000
712	0.00392580	0.00152535	0.000	0.72018	0.27982	0.000
713	0.00364570	0.00141672	0.000	0.72015	0.27985	0.000
714	0.00338590	0.00131595	0.000	0.72012	0.27988	0.000
715	0.00314470	0.00122239	0.000	0.72009	0.27991	0.000
716	0.00292080	0.00113555	0.000	0.72006	0.27994	0.000
717	0.00271300	0.00105494	0.000	0.72002	0.27998	0.000
718	0.00252020	0.00098014	0.000	0.71999	0.28001	0.000
719	0.00234110	0.00091066	0.000	0.71995	0.28005	0.000
720	0.00217496	0.00084619	0.000	0.71991	0.28009	0.000
721	0.00202060	0.00078629	0.000	0.71987	0.28013	0.000
722	0.00187730	0.00073068	0.000	0.71983	0.28017	0.000
723	0.00174410	0.00067899	0.000	0.71978	0.28022	0.000
724	0.00162050	0.00063101	0.000	0.71974	0.28026	0.000
725	0.00150570	0.00058644	0.000	0.71969	0.28031	0.000
726	0.00139920	0.00054511	0.000	0.71964	0.28036	0.000
727	0.00130040	0.00050672	0.000	0.71960	0.28040	0.000
728	0.00120870	0.00047111	0.000	0.71955	0.28045	0.000
729	0.00112360	0.00043805	0.000	0.71950	0.28050	0.000
730	0.00104476	0.00040741	0.000	0.71945	0.28055	0.000
731	0.000971560	0.000378962	0.000	0.71940	0.28060	0.000
732	0.000903600	0.000352543	0.000	0.71934	0.28066	0.000
733	0.000840480	0.000328001	0.000	0.71929	0.28071	0.000
734	0.000781870	0.000305208	0.000	0.71924	0.28076	0.000
735	0.000727450	0.000284041	0.000	0.71919	0.28081	0.000
736	0.000676900	0.000264375	0.000	0.71913	0.28087	0.000
737	0.000629960	0.000246109	0.000	0.71908	0.28092	0.000
738	0.000586370	0.000229143	0.000	0.71902	0.28098	0.000
739	0.000545870	0.000213376	0.000	0.71896	0.28104	0.000
740	0.000508258	0.000198730	0.000	0.71891	0.28109	0.000
741	0.000473300	0.000185115	0.000	0.71885	0.28115	0.000
742	0.000440800	0.000172454	0.000	0.71879	0.28121	0.000
743	0.000410580	0.000160678	0.000	0.71873	0.28127	0.000
744	0.000382490	0.000149730	0.000	0.71867	0.28133	0.000
745	0.000356380	0.000139550	0.000	0.71861	0.28139	0.000
746	0.000332110	0.000130086	0.000	0.71855	0.28145	0.000
747	0.000309550	0.000121290	0.000	0.71848	0.28152	0.000
748	0.000288580	0.000113106	0.000	0.71842	0.28158	0.000
749	0.000269090	0.000105501	0.000	0.71836	0.28164	0.000
750	0.000250969	0.000098428	0.000	0.71829	0.28171	0.000
751	0.000234130	0.000091853	0.000	0.71823	0.28177	0.000
752	0.000218470	0.000085738	0.000	0.71816	0.28184	0.000
753	0.000203910	0.000080048	0.000	0.71810	0.28190	0.000
754	0.000190350	0.000074751	0.000	0.71803	0.28197	0.000
755	0.000177730	0.000069819	0.000	0.71796	0.28204	0.000
756	0.000165970	0.000065222	0.000	0.71789	0.28211	0.000
757	0.000155020	0.000060939	0.000	0.71782	0.28218	0.000
758	0.000144800	0.000056942	0.000	0.71775	0.28225	0.000
759	0.000135280	0.000053217	0.000	0.71768	0.28232	0.000
760	0.000126390	0.000049737	0.000	0.71761	0.28239	0.000
761	0.000118100	0.000046491	0.000	0.71754	0.28246	0.000
762	0.000110370	0.000043464	0.000	0.71746	0.28254	0.000
763	0.000103150	0.000040635	0.000	0.71739	0.28261	0.000
764	0.0000964270	0.0000380000	0.000	0.71732	0.28268	0.000
765	0.0000901510	0.0000355405	0.000	0.71724	0.28276	0.000
766	0.0000842940	0.0000332448	0.000	0.71716	0.28284	0.000
767	0.0000788300	0.0000311006	0.000	0.71709	0.28291	0.000
768	0.0000737290	0.0000290990	0.000	0.71701	0.28299	0.000
769	0.0000689690	0.0000272307	0.000	0.71694	0.28306	0.000
770	0.0000645258	0.0000254860	0.000	0.71686	0.28314	0.000
771	0.0000603760	0.0000238561	0.000	0.71678	0.28322	0.000
772	0.0000565000	0.0000223332	0.000	0.71670	0.28330	0.000
773	0.0000528800	0.0000209104	0.000	0.71662	0.28338	0.000
774	0.0000494980	0.0000195808	0.000	0.71654	0.28346	0.000
775	0.0000463390	0.0000183384	0.000	0.71646	0.28354	0.000
776	0.0000433890	0.0000171777	0.000	0.71638	0.28362	0.000
777	0.0000406340	0.0000160934	0.000	0.71630	0.28370	0.000
778	0.0000380600	0.0000150800	0.000	0.71622	0.28378	0.000
779	0.0000356570	0.0000141336	0.000	0.71614	0.28386	0.000
780	0.0000334117	0.0000132490	0.000	0.71606	0.28394	0.000
781	0.0000313150	0.0000124226	0.000	0.71597	0.28403	0.000
782	0.0000293550	0.0000116499	0.000	0.71589	0.28411	0.000
783	0.0000275240	0.0000109277	0.000	0.71581	0.28419	0.000
784	0.0000258110	0.0000102519	0.000	0.71572	0.28428	0.000
785	0.0000242090	0.0000096196	0.000	0.71564	0.28436	0.000
786	0.0000227110	0.0000090281	0.000	0.71555	0.28445	0.000
787	0.0000213080	0.0000084740	0.000	0.71547	0.28453	0.000
788	0.0000199940	0.0000079548	0.000	0.71538	0.28462	0.000
789	0.0000187640	0.0000074686	0.000	0.71529	0.28471	0.000
790	0.0000176115	0.0000070128	0.000	0.71521	0.28479	0.000
791	0.0000165320	0.0000065858	0.000	0.71512	0.28488	0.000
792	0.0000155210	0.0000061857	0.000	0.71503	0.28497	0.000
793	0.0000145740	0.0000058107	0.000	0.71495	0.28505	0.000
794	0.0000136860	0.0000054590	0.000	0.71486	0.28514	0.000
795	0.0000128550	0.0000051298	0.000	0.71477	0.28523	0.000
